Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb
430,Cam Newton,NWE,31,QB,15,15,2,2,1,35,17.5,1,2,19,17.5,0.1,2.3,6
431,Colby Parkinson,SEA,21,,6,0,2,2,1,16,8,0,2,10,8,0.3,2.7,0
432,Elijhaa Penny,NYG,27,,14,0,3,2,0.667,20,10,0,1,11,6.7,0.1,1.4,0
433,John Ross,CIN,25,,3,1,7,2,0.286,17,8.5,0,1,15,2.4,0.7,5.7,0
434,Isaiah Zuber,NWE,23,,4,0,2,2,1,29,14.5,0,1,16,14.5,0.5,7.3,0
435,Josh Allen*,BUF,24,QB,16,16,1,1,1,12,12,1,1,12,12,0.1,0.8,9
436,Marcus Baugh,WAS,26,,8,1,1,1,1,2,2,0,0,2,2,0.1,0.3,0
437,LeVante Bellamy,DEN,24,,5,0,1,1,1,5,5,0,0,5,5,0.2,1,0
438,Nick Bellore*,SEA,31,,16,0,1,1,1,9,9,0,1,9,9,0.1,0.6,0
439,Hunter Bryant,DET,22,,5,0,3,1,0.333,44,44,0,1,44,14.7,0.2,8.8,0
440,Stephen Carlson,CLE,24,,16,2,2,1,0.5,11,11,0,1,11,5.5,0.1,0.7,0
441,Derek Carrier,LVR,30,,16,0,1,1,1,14,14,0,1,14,14,0.1,0.9,0
442,DeAndre Carter,2TM,27,,13,0,2,1,0.5,8,8,0,0,8,4,0.1,0.6,2
443,Alex Collins,SEA,26,,3,1,2,1,0.5,4,4,0,0,4,2,0.3,1.3,0
444,Jason Croom,PHI,26,,4,0,1,1,1,3,3,1,1,3,3,0.3,0.8,0
445,Andy Dalton,DAL,33,QB,11,9,1,1,1,-3,-3,0,0,-3,-3,0.1,-0.3,2
446,Josiah Deguara,GNB,23,,2,1,2,1,0.5,12,12,0,1,12,6,0.5,6,0
447,Gehrig Dieter,KAN,27,,4,0,2,1,0.5,10,10,0,1,10,5,0.3,2.5,0
448,Brandon Dillon,MIN,23,,3,0,1,1,1,6,6,0,0,6,6,0.3,2,0
449,Ben Ellefson,JAX,24,,7,4,4,1,0.25,10,10,0,1,10,2.5,0.1,1.4,0
450,Eric Fisher*,KAN,29,LT,15,15,1,1,1,2,2,1,1,2,2,0.1,0.1,0
451,Ryan Fitzpatrick,MIA,38,qb,9,7,1,1,1,0,0,0,0,0,0,0.1,0,2
452,D'Onta Foreman,TEN,24,,6,0,1,1,1,5,5,1,1,5,5,0.2,0.8,0
453,D.J. Foster,ARI,27,,10,0,1,1,1,7,7,0,1,7,7,0.1,0.7,0
454,Antonio Gandy-Golden,WAS,22,,6,2,7,1,0.143,3,3,0,0,3,0.4,0.2,0.5,0
455,Cullen Gillaspia,HOU,25,,7,0,1,1,1,6,6,0,0,6,6,0.1,0.9,0
456,Penny Hart,SEA,24,,13,0,1,1,1,3,3,0,0,3,3,0.1,0.2,0
457,Temarrick Hemingway,WAS,27,,8,0,2,1,0.5,10,10,0,1,10,5,0.1,1.3,0
458,Dontrell Hilliard,2TM,25,,7,0,1,1,1,2,2,0,0,2,2,0.1,0.3,0
459,Cody Hollister,TEN,27,,2,0,1,1,1,12,12,0,1,12,12,0.5,6,0
460,Jordan Howard,2TM,26,,7,4,1,1,1,-3,-3,0,0,0,-3,0.1,-0.4,1
461,Buddy Howell,HOU,24,,14,0,2,1,0.5,3,3,0,0,3,1.5,0.1,0.2,0
462,Jason Huntley,PHI,22,,5,0,2,1,0.5,0,0,0,0,0,0,0.2,0,0
463,Jalen Hurts,PHI,22,,15,4,1,1,1,3,3,0,0,3,3,0.1,0.2,9
464,Trenton Irwin,CIN,25,,1,0,2,1,0.5,5,5,0,0,5,2.5,1,5,0
465,Blake Jarwin,DAL,26,,1,1,1,1,1,12,12,0,1,12,12,1,12,0
466,Marcus Kemp,2TM,25,,11,0,1,1,1,11,11,0,1,11,11,0.1,1,0
467,Adrian Killins,PHI,22,,1,0,1,1,1,2,2,0,0,2,2,1,2,0
468,Keith Kirkwood,CAR,26,,1,0,2,1,0.5,13,13,0,0,13,6.5,1,13,0
469,Jake Kumerow,BUF,28,,6,0,1,1,1,22,22,1,1,22,22,0.2,3.7,0
470,Kendall Lamm,CLE,28,,15,1,1,1,1,1,1,1,1,1,1,0.1,0.1,0
471,Tommylee Lewis,NOR,28,,5,0,3,1,0.333,5,5,0,0,5,1.7,0.2,1,0
472,Bobby Massie,CHI,31,RT,8,8,1,1,1,4,4,0,1,4,4,0.1,0.5,0
473,Baker Mayfield,CLE,25,QB,16,16,1,1,1,6,6,0,1,6,6,0.1,0.4,8
474,Bruce Miller,JAX,33,FB,8,5,2,1,0.5,2,2,0,1,2,1,0.1,0.3,0
475,Gardner Minshew II,JAX,24,QB,9,8,1,1,1,0,0,0,0,0,0,0.1,0,5
476,Donte Moncrief,NWE,27,,6,0,2,1,0.5,15,15,0,1,15,7.5,0.2,2.5,0
477,Isaac Nauta,DET,23,,7,0,2,1,0.5,3,3,0,0,3,1.5,0.1,0.4,0
478,Siran Neal,BUF,26,,16,0,1,1,1,13,13,0,1,13,13,0.1,0.8,0
479,Scottie Phillips,HOU,23,,8,0,1,1,1,7,7,0,0,7,7,0.1,0.9,0
480,Dak Prescott,DAL,27,qb,5,5,1,1,1,11,11,1,1,11,11,0.2,2.2,3
481,James Proche,BAL,24,,14,0,3,1,0.333,14,14,0,1,14,4.7,0.1,1,0
482,Craig Reynolds,JAX,24,,2,0,1,1,1,3,3,0,0,3,3,0.5,1.5,0
483,Aaron Rodgers*+,GNB,37,QB,16,16,1,1,1,-6,-6,0,0,-6,-6,0.1,-0.4,4
484,Jaleel Scott,NYJ,25,,1,1,1,1,1,16,16,0,1,16,16,1,16,0
485,Anthony Sherman,KAN,32,,13,1,2,1,0.5,5,5,1,1,5,2.5,0.1,0.4,0
486,Vyncint Smith,NYJ,24,,7,0,3,1,0.333,13,13,0,1,13,4.3,0.1,1.9,0
487,Jeremy Sprinkle,WAS,26,TE,16,6,3,1,0.333,6,6,0,0,6,2,0.1,0.4,0
488,Ryan Tannehill,TEN,32,QB,16,16,1,1,1,0,0,0,0,0,0,0.1,0,6
489,J.J. Taylor,NWE,22,,6,0,2,1,0.5,4,4,0,0,4,2,0.2,0.7,0
490,Jordan Thomas,2TM,24,,6,0,2,1,0.5,3,3,1,1,3,1.5,0.2,0.5,0
491,Colin Thompson,CAR,27,,15,4,2,1,0.5,7,7,1,1,7,3.5,0.1,0.5,0
492,Zeke Turner,ARI,24,,16,0,1,1,1,26,26,0,1,26,26,0.1,1.6,0
493,Austin Walter,SFO,24,,4,0,1,1,1,27,27,0,1,27,27,0.3,6.8,0
494,Jonathan Ward,ARI,23,,14,0,1,1,1,11,11,1,1,11,11,0.1,0.8,0
495,Trevon Wesco,NYJ,25,,12,4,2,1,0.5,5,5,0,0,5,2.5,0.1,0.4,0
496,Dede Westbrook,JAX,27,,2,0,1,1,1,4,4,0,0,4,4,0.5,2,1
497,Antonio Williams,BUF,23,,1,0,1,1,1,20,20,0,1,20,20,1,20,0
498,Luke Willson,2TM,30,,8,0,3,1,0.333,12,12,0,0,12,4,0.1,1.5,0
499,T.J. Yeldon,BUF,27,,3,0,4,1,0.25,22,22,1,1,22,5.5,0.3,7.3,1
